textid	text	condition	label
2606	Philippine military chief says 'matter of days' before Marawi liberated	news	0
2607	"Indonesia considers ban on ""destructive"" LGBT-related TV content"	news	0
2608	New Zealand likely to announce new government by end of week	news	0
2609	Iraq says captures positions south of Kirkuk from Kurdish forces	news	0
2610	Top international lawyers say Hong Kong rule of law under threat	news	0
2611	South Korea police seek arrest warrant for Hanjin Group chief	news	0
2612	Cambodia's parliament votes for party law changes as opposition future in limbo	news	0
2613	Opposition challenges Venezuelan socialists' vote win, urges protests	news	0
2614	Japan ruling bloc heads for big election win despite voter distaste for PM Abe: poll	news	0
2615	Pro-Islamic State leaders killed by Philippine troops: defense minister	news	0
2616	U.S. State Department says 'very concerned' about reports of Kirkuk confrontation	news	0
2617	Venezuela opposition says 'suspicious' vote results coming	news	0
2618	NATO ships hold missile defense drill near Scotland, Pentagon says	news	0
2619	Macedonia's pro-Western Social Democrats claim victory in local elections	news	0
2620	Final assault starts on Syria's Raqqa as some Islamic State fighters quit	news	0
2621	U.S. officials try to ease concerns Trump may quit Iran deal	news	0
2622	Macron urges the French to value success, rejects 'president of rich' tag	news	0
2623	Deadline nears for Catalan leader to clarify independence stance	news	0
2624	Ex-soccer star Weah headed for presidential run-off in Liberia	news	0
2625	400,000 children still displaced from Mosul fighting: Save the Children	news	0
2626	Bodies of ambushed travelers found in eastern Congo: chief	news	0
2627	24 militants, six soldiers killed in attacks in Egypt's Sinai, military says	news	0
2628	Austria's conservatives show few qualms about teaming up with far right	news	0
2629	UK finance minister's future questioned by PM May's allies as budget nears	news	0
2630	UK PM May to travel to Brussels for meetings with EU's Barnier and Juncker	news	0
2631	Afghan Taliban deny former hostage's claims of murder, rape	news	0
2632	Kenyan opposition leader Odinga, who withdrew from vote re-run, calls for protests	news	0
2633	Austrian conservative leader sees many options on coalitions	news	0
2634	Drone hits commercial airliner in Canada, no injuries	news	0
2635	Kurds block Iraqi forces' access to Kirkuk oil fields; Iran shuts border crossings	news	0
2636	Death toll from blasts in Somalia's capital Mogadishu tops 200	news	0
2637	Death toll from blasts in Somalia's capital Mogadishu tops 200	news	0
2638	U.S. diplomacy with North Korea to continue until 'first bomb drops': Tillerson	news	0
2639	Outgoing leader's protege set to win Kyrgyz presidential election	news	0
2640	North Korea not ready to meet with South Korea in Russia: agencies	news	0
2641	Pope canonizes first New World martyrs, calls Amazon synod for 2019	news	0
2642	Canadian says child killed, U.S. wife raped during Afghan kidnapping	news	0
2643	Young conservative Kurz on track to be Austrian leader: vote projections	news	0
2644	What Austria's election says about Europe's political landscape	news	0
2645	Iraq says Iran has shut border with Kurdistan	news	0
2646	Iraq says Kurds have brought in PKK fighters in 'declaration of war'	news	0
2647	Hundreds march in Sydney for asylum seekers ahead of PNG camp closure	news	0
2648	FACTBOX - German coalition watch: Agreeing on lowest common denominator not enough - Greens	news	0
2649	Kurdish leaders reject Baghdad demand to cancel independence vote, renew dialogue offer	news	0
2650	Germany's Social Democrats beat Merkel's conservatives in state vote	news	0
2651	Turkey determined to maintain EU accession process, government says	news	0
2652	Britain, Germany committed to Iran nuclear deal: May's office	news	0
2653	Syria condemns Trump stance on Iran deal	news	0
2654	South Korea parliament chief tells North Korea to resume missile talks: Ifax	news	0
2655	U.S.-backed SDF launch final assault in Syria's Raqqa city	news	0
2656	Factbox - Battle for Raqqa, Islamic State's Syrian HQ near end	news	0
2657	Catalan leader calls for calm ahead of Madrid deadline	news	0
2658	Hillary Clinton warns Britain on potential trade deal with Trump	news	0
2659	Factbox: Raqqa - Battle for Islamic State's Syrian HQ near end	news	0
2660	Transport minister doesn't think Britain will leave EU without a deal	news	0
2661	Syrian town struggles to cope alone after key victory over Islamic State	news	0
2662	Raqqa evacuation included some foreign fighters: local official	news	0
2663	French army charter plane crashes in Ivory Coast, four Moldovans killed	news	0
2664	Iran's Soleimani arrives in Kurdish region for talks about crisis with Baghdad	news	0
2665	Tears and joy on Britain’s St. Helena as 'world's most useless airport' finally opens	news	0
2666	Turkish army expands deployment in Syria's northwest: rebels	news	0
2667	Hundreds of U.S. Marines leave Australia after troop rotation	news	0
2668	China expels former justice minister from party for graft	news	0
2669	Cambodia's political prince submits to its strongman	news	0
2670	China confirms will amend party constitution, likely to include Xi's theories	news	0
2671	Factbox: What to watch for at China's Communist Party Congress	news	0
2672	Car bombs kill at least 22 in Somalia's capital Mogadishu: police	news	0
2673	U.S.-backed SDF to let Syrian Islamic State fighters leave Raqqa	news	0
2674	Kurds say reject Iraqi warning to withdraw from key junction south of Kirkuk	news	0
2675	Germany's FDP does not expect coalition to form before Christmas	news	0
2676	Factbox: German coalition watch - Let's not be perfectionists in coalition talks, says Merkel ally	news	0
2677	Expelled refugee student kills seven in Kenyan school	news	0
2678	Iranians fear economic hardship, but united against Trump	news	0
2679	U.S.-led coalition says 100 IS fighters in Raqqa surrendered in last 24 hours:  spokesman	news	0
2680	Islamic State loses al-Mayadeen in eastern Syria: military source	news	0
2681	Convoy to leave Syria's Raqqa city on Saturday: U.S.-led coalition	news	0
2682	Raqqa tribal chiefs say SDF agrees to let Syrian IS fighters leave city: statement	news	0
2683	Trump strikes blow at Iran nuclear deal in major U.S. policy shift	news	0
2684	Danger of war, Germany warns after Trump's move on Iran nuclear deal	news	0
2685	Soccer star Weah and VP Boakai near Liberia presidential run-off	news	0
2686	Kenya police shoot dead two during opposition protest: commissioner	news	0
2687	Rescued Canadian-U.S. couple reunited with family; receiving medical attention	news	0
2688	Wild elephants trample to death four Rohingya refugees in Bangladesh	news	0
2689	"Syria demands pullout of Turkish troops from country, says it is a ""flagrant aggression"""	news	0
2690	Southern Yemen leader sees independence referendum, parliament body	news	0
2691	Thousands rally in Malaysia to oust premier Najib	news	0
2692	Moroccan police break up Islamic State cell planning attacks: ministry	news	0
2693	Ex president of Vatican hospital convicted of abuse of office	news	0
2694	Israeli minister says was misunderstood on war remarks with Iran	news	0
2695	German minister upsets fellow conservatives over Muslim holidays	news	0
2696	Russian Senate head to discuss nuclear program with North, South Korea	news	0
2697	Yemen's ex-president Saleh stable after Russian medics operate	news	0
2698	Talks seek to secure Islamic State withdrawal from Raqqa-local official	news	0
2699	Spain to take control of Catalonia if gets ambiguous reply on independence	news	0
2700	Four Moldovans killed in Ivory Coast plane crash: security minister	news	0
2701	Turkey orders detention of 100 former police officers in post-coup probe: Anadolu	news	0
2702	Pakistan's hostage rescue hailed, but tensions with U.S. remain	news	0
2703	Pakistan official details car chase that freed kidnapped U.S.-Canadian family	news	0
2704	"Macron, cast as out of touch, says ""not aloof"""	news	0
2705	Cyprus president to seek second five-year term in Jan '18 vote	news	0
2706	South Africa's ANC needs to put an end to scandals: official	news	0
2707	Iran was behind cyber attack on British lawmakers in June: The Times	news	0
2708	Turkey arrests four people over explosion at Tupras refinery: Anadolu	news	0
2709	Etihad flight from Abu Dhabi makes emergency landing in Australia	news	0
2710	Myanmar army opens probe amid reports of killings, abuse of Rohingya Muslims	news	0
2711	Magnitude 5.4 quake rumbles southern Mexico, no reports of damage	news	0
2712	Japan vows no more deaths from overwork while building Olympic arena	news	0
2713	Advocates for Americans held in Iran worried by Trump's hard line	news	0
2714	Factbox: Some Trump assertions on Iran questioned by experts	news	0
2715	Soccer star and VP maintain early leads in Liberia election	news	0
2716	Pentagon identifying new areas to pressure Iran, reviewing plans	news	0
2717	Iraq's Kurds beef up, move back defense line around oil-rich Kirkuk	news	0
2718	Brazil Supreme Court blocks extradition of Italian leftist ex-guerilla Battisti	news	0
2719	Despite deaths, German military eyes recruitment bump from new reality show	news	0
2720	Canada's Trudeau calls treatment of women in Mexico 'unacceptable'	news	0
2721	WHO says attack on Syria vaccine store leaves children at risk	news	0
2722	Rouhani says Iran will stay in nuclear deal only if it serves interests: TV	news	0
2723	Mattis says U.S. working to ensure situation around Kirkuk does not escalate	news	0
2724	Bid to 'fix' Iran nuclear deal faces uphill climb in U.S. Congress	news	0
2725	Iran, EU and Russia defend nuclear deal after Trump threat	news	0
2726	Russia questions future of Syria chemical weapons inquiry	news	0
2727	EU plans Brexit summit gesture, May hints on cash	news	0
2728	U.S.'s Mattis says eyeing provocative Iran actions after Trump speech	news	0
2729	UAE says fully supports new U.S. policy against Iran	news	0
2730	U.N. nuclear watchdog reiterates Iran subject to world's toughest controls	news	0
2731	Peru opposition-ruled Congress approves Kuczynski's new cabinet	news	0
2732	Macron assures Iran's Rouhani of France's commitment to nuclear deal	news	0
2733	Wall Street raises targets on Netflix, citing price increases	news	0
2734	Russia says Trump's 'aggressive' stance on Iran doomed to fail	news	0
2735	A picture and its story: tear gas in Nairobi	news	0
2736	Investigative journalist attacked in Kosovo	news	0
2737	Russia summons U.S. envoy over missing consular flags	news	0
2738	Russia says Trump stance on Iran deal 'extremely troubling': RIA	news	0
2739	Trump says he can end Iran deal if no action to fix it soon	news	0
2740	UNESCO selects France's Azoulay as new chief	news	0
2741	Austrian Social Democrat poll suggests late boost: source, newspaper	news	0
2742	U.S. House Republican McCarthy wants to fix Iran nuclear deal	news	0
2743	Netanyahu lauds Trump's Iran turn, sees chance to change nuclear deal	news	0
2744	EU's top diplomat defends Iran deal after Trump speech	news	0
2745	Saudi Arabia welcomes new U.S. strategy toward Iran	news	0
2746	Islamic State attacks kill at least 50 in east Syria: Kurdish Red Crescent	news	0
2747	Israeli minister says Trump speech may start war with Iran	news	0
2748	Saudi Arabia welcomes Hamas, Fatah reconciliation deal	news	0
2749	Factbox: U.S. congressional leaders on Iran nuclear deal	news	0
2750	Trump says he has decided to decertify Iran nuclear deal	news	0
2751	UK's Johnson to visit Moscow this year to discuss security	news	0
2752	Activists urge Apple to drop apps that play up Philippine drugs war	news	0
2753	Closely fought election to test Kyrgyzstan's fragile stability	news	0
2754	Allies press Catalan leader to declare full independence, ignore Madrid deadlines	news	0
2755	UK's Hammond urges party to unite on Brexit, says EU is 'the enemy'	news	0
2756	Catalonia's independence leader wages his own battle for unity	news	0
2757	Nigeria jails 45 Boko Haram suspects in mass trial held in secret	news	0
2758	Armed attack kills at least six soldiers in Egypt's Sinai	news	0
2759	Facebook will help investigators release Russia ads, Sandberg tells Axios	news	0
2760	U.S. Congress tangles with Facebook, other social media firms over Russia probe	news	0
2761	Too little cash, too much politics, leaves UNESCO fighting for life	news	0
2762	Russia regrets Israeli pullout from UNESCO	news	0
2763	Myanmar’s Suu Kyi sets out aid plan to end Rohingya crisis	news	0
2764	South African Supreme Court upholds reinstating 783 corruption charges against Zuma	news	0
2765	Kenya police shoot dead two during opposition protest: commissioner	news	0
2766	Venezuela ex-prosecutor gives U.S. evidence on Maduro officials	news	0
2767	Syrian fighter pilot on trial for espionage in Turkey returns to Syria	news	0
2768	Trump strikes blow at Iran nuclear deal in major U.S. policy shift	news	0
2769	Iran says will respond strongly to any action against its military forces: TV	news	0
2770	Mother of Rwandan president's challenger tells court of torture	news	0
2771	U.S. to maintain Cuba, Venezuela sanctions until freedoms restored: Trump	news	0
2772	Israel buoyed by Trump tack against Iran atom deal but sees long way to go	news	0
2773	Kenya's Odinga says October poll would be illegal	news	0
2774	Kurd forces move back defense line around Kirkuk in disengagement effort	news	0
2775	U.N. condemns anti-gay crackdowns in Egypt, Azerbaijan, Indonesia	news	0
2776	Austrian election tests conservative star stealing far right's thunder	news	0
2777	Factbox: Austrian parties' red lines and preferences on coalitions	news	0
2778	Key figures in future Austrian coalition talks	news	0
2779	Factbox: Policies of Austria's main parties in Sunday's election	news	0
2780	Border checks to stay in Europe weary of attacks, migration	news	0
2781	EU force helps Bosnian agencies fight terrorists in NATO-backed drill	news	0
